ул. Матусевича 76 	 Фрунзенский
ул. Прушинских 32 	 Ленинский
ул. Ротмистрова 28 	 Заводской
ул. Плеханова 121 	 Заводской
ул. Лермонтова 12 к2 	 Московский
ул. Мазурова 22 	 Фрунзенский
просп. Рокоссовского 12 	 Ленинский
ул. Мазурова 22 	 Фрунзенский
ул. Даумана 23 	 Центральный
ул. Кижеватова 80/2 	 Октябрьский
ул. Одинцова 22 к1 	 Фрунзенский
ул. Декабристов 26 	 Московский
ул. Притыцкого 40 	 Фрунзенский
просп. Победителей 99 к1 	 Центральный
ул. Осипенко 18 	 Центральный
ул. Седых 34 	 Первомайский
ул. Плеханова 57 	 Заводской
ул. Матусевича 62 	 Фрунзенский
ул. Плеханова 57 	 Заводской
ул. Якубовского 36 	 Фрунзенский
ул. Одинцова 105 	 Фрунзенский
ул. Якубовского 36 	 Фрунзенский
ул. Янковского 15 	 Фрунзенский
просп. Победителей 47 к1 	 Центральный
ул. Никифорова 25 	 Первомайский
ул. Горовца 14 к1 	 Ленинский
просп. Победителей 125 	 Центральный
ул. Шаранговича 36 	 Фрунзенский
ул. Тимошенко 38 	 Фрунзенский
ул. Притыцкого 136 	 Фрунзенский
ул. Одинцова 119 	 Фрунзенский
ул. Плеханова 56 к1 	 Заводской
ул. Рафиева 45 	 Московский
просп. Любимова 40 к1 	 Московский
ул. Якубовского 15 	 Фрунзенский
просп. Рокоссовского 145 	 Ленинский
ул. Кунцевщина 13-15 	 Фрунзенский
ул. Жудро 17 к2 	 Фрунзенский
ул. Тикоцкого 34 к1 	 Первомайский
ул. Тикоцкого 34 к1 	 Первомайский
ул. Ландера 82 	 Октябрьский
ул. Тикоцкого 34 к1 	 Первомайский
ул. Якубовского 15 	 Фрунзенский
просп. Рокоссовского 60 к1 	 Ленинский
ул. Кунцевщина 29 	 Фрунзенский
ул. Голубева 20 	 Московский
ул. Кунцевщина 29 	 Фрунзенский
ул. Матусевича 50 - кв.75 	 Фрунзенский
просп. Газеты Правда 54 	 Московский
ул. Менделеева 19- 73  	 Партизанский
ул. Одинцова 105 	 Фрунзенский
ул. Якубовского 34 	 Фрунзенский
просп. Рокоссовского 12 к1 	 Ленинский
ул. Якубовского 38 	 Фрунзенский
просп. Пушкина 50 	 Фрунзенский
просп. Пушкина 50 	 Фрунзенский
ул. Выготского 45 	 Центральный
ул. Якубовского 38 	 Фрунзенский
ул. Шугаева 21 к1 	 Первомайский
ул. Гамарника 27 	 Советский
ул. Семашко 10 	 Московский
ул. Денисовская 49 	 Ленинский
ул. Гинтовта 32 	 Первомайский
ул. Гинтовта 32 	 Первомайский
ул. Гинтовта 32 	 Первомайский
ул. Карла Либкнехта 71 	 Московский
ул. Плеханова 28 к2 	 Заводской
ул. Героев 120 Дивизии 8 	 Первомайский
ул. Артиллеристов 20 	 Октябрьский
ул. Прушинских 54 	 Ленинский
просп. Дзержинского 11 	 Московский
ул. Лещинского 55 	 Фрунзенский
просп. Рокоссовского 41 	 Ленинский
просп. Рокоссовского 129 	 Ленинский
просп. Рокоссовского 160 	 Ленинский
ул. Голубева 14 	 Московский
ул. Якубовского 24 к2 	 Фрунзенский
ул. Прушинских 70 	 Ленинский
ул. Якубовского 34 	 Фрунзенский
ул. Якубовского 34 	 Фрунзенский
ул. Рафиева 45 	 Московский
ул. Мирошниченко 18 к2 	 Советский
ул. Космонавтов 14 	 Московский
ул. Гамарника 27 	 Советский
ул. Плеханова 52 к1 	 Заводской
ул. Гамарника 27 	 Советский
ул. Гамарника 27 	 Советский
ул. Воронянского 64 	 Октябрьский
ул. Карла Либкнехта 106 	 Московский
ул. Якубовского 44 	 Фрунзенский
просп. Газеты Правда 46 	 Московский
ул. Воронянского 42 	 Октябрьский
ул. Тикоцкого 34 к2 	 Первомайский
ул. Петра Глебки 34 	 Фрунзенский
ул. Воронянского 15 к2 	 Октябрьский
ул. Мичурина 11-19 	 Заводской
ул. Притыцкого 20 	 Фрунзенский
ул. Владислава Сырокомли 38 	 Ленинский
ул. Громова 38 	 Московский
ул. Шатько 16 	 Московский
ул. Лобанка 38 	 Фрунзенский
просп. Пушкина 50 	 Фрунзенский
ул. Колесникова 32 	 Фрунзенский
ул. Мичурина 11-19 	 Заводской
ул. Тикоцкого 48 	 Первомайский
ул. Скрипникова 10 	 Фрунзенский
ул. Карпова 16 первый подъезд 	 Московский
ул. Пулихова 23 	 Партизанский
ул. Ротмистрова 44 	 Заводской
ул. Одинцова 27 	 Фрунзенский
ул. Селицкого 115 	 Заводской
ул. Леси Украинки 14 	 Центральный
ул. Космонавтов 30 	 Московский
ул. Румянцева 14 	 Партизанский
ул. Якубовского 38 	 Фрунзенский
ул. Якубовского 29 	 Фрунзенский
ул. Якубовского 34 	 Фрунзенский
ул. Мясникова 25 	 Московский
ул. Кунцевщина 32 	 Фрунзенский
ул. Рафиева 36 	 Московский
ул. Рафиева 40 	 Московский
ул. Рафиева 46 	 Московский
просп. Пушкина 55 	 Фрунзенский
ул. Кунцевщина 32 	 Фрунзенский
ул. Матусевича 57 	 Фрунзенский
ул. Матусевича 57 	 Фрунзенский
ул. Матусевича 57 	 Фрунзенский
ул. Даумана 23 	 Центральный
ул. Захарова 63А 	 Партизанский
ул. Якубовского 22 3 	 Фрунзенский
ул. Тимошенко 38  4 подъезд 	 Фрунзенский
ул. Одинцова 107 	 Фрунзенский
ул. Бирюзова 17 	 Фрунзенский
ул. Карпова 12 	 Московский
ул. Якубовского 38 	 Фрунзенский
ул. Кульман 39 	 Советский
ул. Кульман 39 	 Советский
ул. Толбухина 13 	 Первомайский
ул. Толбухина 13 	 Первомайский
ул. Шаранговича 44 	 Фрунзенский
ул. Левкова 13 	 Октябрьский
ул. Колесникова 18 	 Фрунзенский
ул. Космонавтов 12 	 Московский
ул. Тикоцкого 34 к1 	 Первомайский
ул. Левкова 10 	 Октябрьский
просп. Любимова 33 	 Московский
просп. Дзержинского 11 	 Московский
ул. Бурдейного 45 	 Фрунзенский
ул. Леси Украинки 14 	 Центральный
ул. Лермонтова 18 к2 	 Московский
ул. Якубовского 25 	 Фрунзенский
просп. Рокоссовского 84 	 Ленинский
ул. Шугаева 13 к1 	 Первомайский
ул. Леси Украинки 12 к1 	 Центральный
ул. Тикоцкого 38 	 Первомайский
ул. Кунцевщина 32 	 Фрунзенский
ул. Кунцевщина 32 	 Фрунзенский
просп. Дзержинского 11 	 Московский
Рядом с ул. Алибегова 27 к1 	 Московский
Рядом с ул. Рафиева 15 	 Московский
ул. Мирошниченко 43 	 Советский
ул. Мирошниченко 43 	 Советский
просп. Пушкина 64 	 Фрунзенский
просп. Победителей 77 	 Центральный
ул. Матусевича 68 	 Фрунзенский
ул. Леси Украинки 14 	 Центральный
ул. Плеханова 56 к1 	 Заводской
ул. Одинцова 115-119 	 Фрунзенский
просп. Рокоссовского 145 	 Ленинский
ул. Гинтовта 32 	 Первомайский
ул. Гинтовта 32 	 Первомайский
ул. Гинтовта 32 	 Первомайский
просп. Рокоссовского 12 к1 	 Ленинский
просп. Рокоссовского 12 к1 	 Ленинский
ул. Никифорова 31 	 Первомайский
ул. Кедышко 14А 	 Первомайский
ул. Притыцкого 100 	 Фрунзенский
ул. Тикоцкого 46 к2 	 Первомайский
ул. Петра Глебки 26 	 Фрунзенский
ул. Связистов 10  	 Партизанский
ул. Притыцкого 46 	 Фрунзенский
ул. Одинцова 22 1 	 Фрунзенский
ул. Толбухина 12 кв. 16. 	 Первомайский
ул. Карбышева 11 	 Первомайский
ул. Якубовского 27 	 Фрунзенский
просп. Любимова 10 Минск Беларусь 	 Московский
ул. Карла Либкнехта 69 	 Московский
ул. Якубовского 38 	 Фрунзенский
просп. Рокоссовского 148 	 Ленинский
ул. Алибегова 15 	 Московский
ул. Гикало 22 	 Советский
ул. Рафиева 66 	 Московский
ул. Алибегова 21 	 Московский
ул. Притыцкого 54 	 Фрунзенский
ул. Гая 15 	 Центральный
ул. Шугаева 11 	 Первомайский
ул. Шугаева 11 	 Первомайский
ул. Шугаева 11 	 Первомайский
просп. Рокоссовского 105 	 Ленинский
ул. Шугаева 23 к2 	 Первомайский
ул. Авакяна 26 	 Октябрьский
ул. Матусевича 72 	 Фрунзенский
ул. Якубовского 38 	 Фрунзенский
ул. Якубовского 38 	 Фрунзенский
ул. Якубовского 27  	 Фрунзенский
ул. Якубовского 38 	 Фрунзенский
ул. Одинцова 59 	 Фрунзенский
ул. Толбухина 13 	 Первомайский
просп. Пушкина 61 	 Фрунзенский
ул. Одинцова 59 	 Фрунзенский
просп. Пушкина 38 	 Фрунзенский
ул. Шаранговича 27 	 Фрунзенский
просп. Пушкина 56 	 Фрунзенский
Рядом с ул. Голубева 24 	 Московский
просп. Пушкина 38 	 Фрунзенский
Рядом с ул. Голубева 20 	 Московский
ул. Горовца 34 	 Ленинский
ул. Жилуновича 20 	 Заводской
просп. Рокоссовского 110 	 Ленинский
ул. Плеханова 67 	 Заводской
ул. Кижеватова 66 	 Октябрьский
просп. Рокоссовского 108 	 Ленинский
ул. Мясникова 25 	 Московский
ул. Чкалова 27 	 Октябрьский
ул. Мирошниченко 18 к2 	 Советский
ул. Мирошниченко 18 к2 	 Советский
ул. Гикало 22А 	 Советский
просп. Пушкина 87 	 Фрунзенский
ул. Гикало 20Б 	 Советский
просп. Пушкина 87 	 Фрунзенский
ул. Ландера 12 	 Октябрьский
ул. Лещинского 41 	 Фрунзенский
просп. Рокоссовского 17 к1 	 Ленинский
ул. Руссиянова 27 к2 	 Первомайский
ул. Бурдейного 19 	 Фрунзенский
ул. Петра Глебки 84 	 Фрунзенский
ул. Мирошниченко 43 	 Советский
просп. Рокоссовского 145 	 Ленинский
ул. Мирошниченко 43 	 Советский
ул. Лобанка 81 	 Фрунзенский
ул. Мирошниченко 18 к2 подъезд2 	 Советский
ул. Мирошниченко 18 к2 	 Советский
просп. Рокоссовского 145 	 Ленинский
ул. Ландера 32 	 Октябрьский
ул. Чайлытко 14 	 Фрунзенский
просп. Газеты Правда 60 к2 	 Московский
ул. Ротмистрова 50 	 Заводской
просп. Любимова 42 к2 	 Московский
ул. Гамарника 23 	 Советский
ул. Петра Глебки 90 	 Фрунзенский
ул. Кедышко 14А 	 Первомайский
ул. Лобанка 81 	 Фрунзенский
ул. Бельского 33 	 Фрунзенский
ул. Одинцова 22 к1 	 Фрунзенский
просп. Рокоссовского 12 к1 	 Ленинский
ул. Кунцевщина 32 	 Фрунзенский
ул. Тикоцкого 34 к1 	 Первомайский
ул. Папанина 18 	 Московский
ул. Герасименко 58 к1 	 Заводской
ул. Декабристов 21 	 Московский
ул. Петра Глебки 36 	 Фрунзенский
просп. Рокоссовского 125 	 Ленинский
просп. Газеты Правда 30 	 Московский
ул. Притыцкого 40 	 Фрунзенский
ул. Шугаева 17 к1 	 Первомайский
ул. Одинцова 113 	 Фрунзенский
просп. Дзержинского 11 	 Московский
ул. Авакяна 34 	 Октябрьский
ул. Тимошенко 38 	 Фрунзенский
просп. Любимова 15 к1 	 Московский
ул. Выготского 45 	 Центральный
ул. Плеханова 48 	 Заводской
ул. Воронянского 52 	 Октябрьский
ул. Матусевича 50 	 Фрунзенский
ул. Якубовского 22 к1 	 Фрунзенский
ул. Кунцевщина 48 	 Фрунзенский
ул. Прушинских 20 	 Ленинский
ул. Рафиева 88А 	 Московский
ул. Ландера 24 	 Октябрьский
ул. Одинцова 113 	 Фрунзенский
бул. Шевченко 3а 	 Центральный
ул. Мирошниченко 18 к1 	 Советский
ул. Рафиева 94 	 Московский
ул. Артиллеристов 20 	 Октябрьский
ул. Чкалова 36 	 Октябрьский
ул. Ротмистрова 50 	 Заводской
ул. Ротмистрова 44 	 Заводской
просп. Рокоссовского 60 к1 	 Ленинский
ул. Белецкого 16 к1 	 Московский
ул. Карбышева 13 	 Первомайский
ул. Есенина 18 	 Московский
ул. Шаранговича 57 	 Фрунзенский
ул. Короткевича 10 	 Октябрьский
ул. Карбышева 11 	 Первомайский
ул. Голубева 22 	 Московский
ул. Шугаева 13 к1 	 Первомайский
ул. Мирошниченко 16-18 	 Советский
ул. Белецкого 20 	 Московский
ул. Чкалова 36 	 Октябрьский
ул. Притыцкого 40 	 Фрунзенский
ул. Тикоцкого 34 к1 	 Первомайский
ул. Кунцевщина 38 	 Фрунзенский
ул. Воронянского 27 	 Октябрьский
ул. Воронянского 27 	 Октябрьский
ул. Шатько 24 	 Московский
просп. Любимова 15 к1 	 Московский
ул. Рафиева94 	 Московский
ул. Чкалова 15-1 4 подъезд  	 Октябрьский
ул. Даумана 23 	 Центральный
ул. Сердича 66 	 Фрунзенский
ул. Матусевича 44 	 Фрунзенский
ул. Лещинского 17 	 Фрунзенский
ул. Мирошниченко 43А 	 Советский
ул. Лобанка 85 	 Фрунзенский
ул. Якубовского 28 к1 	 Фрунзенский
ул. Одинцова 14 к1 	 Фрунзенский
ул. Якубовского 33 	 Фрунзенский
ул. Якубовского 41 	 Фрунзенский
ул. Притыцкого 46 	 Фрунзенский
ул. Селицкого 81 	 Заводской
ул. Матусевича 11 	 Фрунзенский
ул. Голубева 11  	 Московский
ул. Якубовского 22 к1 	 Фрунзенский
ул. Рафиева 94 	 Московский
ул. Водолажского 10 	 Первомайский
просп. Газеты Правда 60 к2 	 Московский
ул. Якубовского 38 	 Фрунзенский
ул. Водолажского 10 	 Первомайский
ул. Осипенко 15 	 Центральный
ул. Рафиева 89 к2 	 Московский
ул. Левкова 11 	 Октябрьский
ул. Чигладзе 31 	 Фрунзенский
ул. Воронянского 50 к3 	 Октябрьский
ул. Лещинского 14 	 Фрунзенский
ул. Чичерина 19 	 Центральный
ул. Мичурина 10 	 Заводской
ул. Матусевича 84 	 Фрунзенский
ул. Авакяна 26 	 Октябрьский
ул. Гинтовта 32 	 Первомайский
ул. Леси Украинки 14 	 Центральный
ул. Якубовского 27  	 Фрунзенский
ул. Леси Украинки 14 	 Центральный
просп. Дзержинского 11 	 Московский
ул. Славинского 37 	 Первомайский
ул. Героев 120 Дивизии 44 кв.111 	 Первомайский
ул. Герасименко 27 	 Заводской
ул. Одинцова 97 	 Фрунзенский
ул. Бурдейного 29 	 Фрунзенский
ул. Притыцкого 46 	 Фрунзенский
просп. Пушкина 45 	 Фрунзенский
ул. Лещинского 45 	 Фрунзенский
ул. Плеханова 121 	 Заводской
ул. Воронянского 27 	 Октябрьский
ул. Воронянского 27 	 Октябрьский
ул. Воронянского 27 	 Октябрьский
ул. Ротмистрова 18 	 Заводской
ул. Ротмистрова 18 	 Заводской
ул. Ротмистрова 18 	 Заводской
просп. Жукова 27 	 Московский
просп. Дзержинского 23 	 Московский
ул. Основателей 35 	 Первомайский
просп. Рокоссовского 102 	 Ленинский
ул. Колесникова 36 	 Фрунзенский
ул. Воронянского 54 	 Октябрьский
ул. Голубева 22 	 Московский
ул. Петра Глебки 26 	 Фрунзенский
ул. Шугаева 21 к1 	 Первомайский
ул. Плеханова 85 	 Заводской
ул. Шугаева 21 к1 	 Первомайский
ул. Ландера 54 	 Октябрьский
ул. Седых 50-52 	 Первомайский
ул. Карбышева 25 	 Первомайский
ул. Декабристов 26 	 Московский
ул. Ландера 12 	 Октябрьский
просп. Дзержинского 115 	 Московский
ул. Одинцова 115 	 Фрунзенский
ул. Шугаева 21 к1 	 Первомайский
ул. Шугаева 21 к1 	 Первомайский
ул. Плеханова 67 	 Заводской
просп. Пушкина 81 	 Фрунзенский
ул. Уральская 6а 	 Партизанский
просп. Рокоссовского 11 	 Ленинский
просп. Победителей 125 	 Центральный
ул. Рафиева 50 	 Московский
ул. Прушинских 32 	 Ленинский
ул. Кульман 26 	 Советский
ул. Бельского 35 	 Фрунзенский
ул. Шугаева 15 к1 	 Первомайский
ул. Чкалова 15 к2 	 Октябрьский
ул. Шугаева 23 к1 	 Первомайский
ул. Якубовского 44 	 Фрунзенский
ул. Якубовского 44 	 Фрунзенский
просп. Рокоссовского 145 	 Ленинский
ул. Шаранговича 62 - разрисованный подъезд 	 Фрунзенский
ул. Герасименко 27 	 Заводской
ул. Герасименко 27 	 Заводской
ул. Чкалова 21 	 Октябрьский
ул. Чкалова 21 	 Октябрьский
просп. Любимова 15 к1 	 Московский
ул. Тимошенко 38 	 Фрунзенский
ул. Чкалова 21 	 Октябрьский
ул. Петра Глебки 36 	 Фрунзенский
ул. Одинцова 105 	 Фрунзенский
ул. Голубева 26 к1 	 Московский
ул. Голубева 26 1 	 Московский
просп. Пушкина 64 	 Фрунзенский
ул. Пономаренко 32 	 Фрунзенский
ул. Лобанка 85 	 Фрунзенский
просп. Газеты Правда 14 	 Московский
просп. Рокоссовского 102 	 Ленинский
ул. Папанина 18 	 Московский
ул. Сердича 74-86 	 Фрунзенский
ул. Притыцкого 105 	 Фрунзенский
ул. Притыцкого 87 	 Фрунзенский
ул. Якубовского 22 к1 	 Фрунзенский
ул. Тимошенко 38 	 Фрунзенский
ул. Декабристов 26 	 Московский
ул. Одинцова 107 	 Фрунзенский
ул. Левкова 14 	 Октябрьский
ул. Никифорова 23 	 Первомайский
ул. Одинцова 15 к1 	 Фрунзенский
ул. Прушинских 18 	 Ленинский
ул. Никифорова 23 	 Первомайский
ул. Притыцкого 48 	 Фрунзенский
ул. Бельского 10 	 Фрунзенский
ул. Шатько 24 	 Московский
ул. Бельского 35 	 Фрунзенский
ул. Менделеева 13 	 Партизанский
ул. Якубовского 36 	 Фрунзенский
ул. Лобанка 64 	 Фрунзенский
ул. Карбышева 11 	 Первомайский
ул. Сердича 66  	 Фрунзенский
просп. Рокоссовского 160 	 Ленинский
ул. Якубовского 32А 	 Фрунзенский
ул. Якубовского 36 	 Фрунзенский
ул. Якубовского 24 к3 	 Фрунзенский
просп. Рокоссовского 160 	 Ленинский
ул. Рафиева 40 	 Московский
ул. Смолячкова 26 	 Советский
ул. Грибоедова 30 	 Центральный
ул. Янковского 15 	 Фрунзенский
ул. Матусевича 84 	 Фрунзенский
ул. Карла Либкнехта 95 	 Московский
ул. Левкова 10 	 Октябрьский
ул. Шугаева 11 	 Первомайский
ул. Тикоцкого 34 к1 	 Первомайский
ул. Белецкого 26 	 Московский
ул. Левкова 35 к2 	 Октябрьский
ул. Лобанка 106 	 Фрунзенский
ул. Жудро 67 	 Фрунзенский
ул. Лобанка 106 	 Фрунзенский
ул. Кунцевщина 15 	 Фрунзенский
ул. Седых 62 	 Первомайский
ул. Белецкого 10/1 	 Московский
просп. Пушкина 11 	 Фрунзенский
просп. Рокоссовского 55 	 Ленинский
просп. Рокоссовского 152 	 Ленинский
ул. Притыцкого 106 	 Фрунзенский
ул. Мирошниченко 43 	 Советский
ул. Декабристов 52 	 Московский
ул. Шатько 24 	 Московский
ул. Раковская 34 	 Центральный
просп. Рокоссовского 77 	 Ленинский
ул. Левкова 19 	 Октябрьский
ул. Левкова 15 	 Октябрьский
ул. Шаранговича 33 	 Фрунзенский
ул. Тимошенко 38 	 Фрунзенский
просп. Рокоссовского 49 	 Ленинский
ул. Левкова 13 	 Октябрьский
ул. Петра Глебки 26 	 Фрунзенский
ул. Мирошниченко 53 	 Советский
ул. Шугаева 21 к1 	 Первомайский
просп. Жукова 21 к2 	 Московский
ул. Шатько 22 	 Московский
ул. Смирнова 37 	 Московский
ул. Гинтовта 10 	 Первомайский
ул. Бельского 20 	 Фрунзенский
ул. Шугаева 23 к1 	 Первомайский
просп. Рокоссовского 114 	 Ленинский
ул. Седых 52 	 Первомайский
просп. Рокоссовского 76 	 Ленинский
ул. Станиславского 16А 	 Ленинский
просп. Рокоссовского 76 	 Ленинский
ул. Лермонтова 12 к2 	 Московский
ул. Ауэзова 10 	 Заводской
просп. Рокоссовского 125 	 Ленинский
ул. Якубовского 44 	 Фрунзенский
просп. Рокоссовского 125 	 Ленинский
ул. Плеханова 48 	 Заводской
ул. Якубовского 26 к1 	 Фрунзенский
просп. Рокоссовского 80 	 Ленинский
просп. Дзержинского 11 	 Московский
просп. Рокоссовского 60 1 	 Ленинский
ул. Притыцкого 46 	 Фрунзенский
ул. Одинцова 107 	 Фрунзенский
ул. Якубовского 32 	 Фрунзенский
ул. Смирнова 41 	 Московский
ул. Чкалова 13 	 Октябрьский
ул. Рафиева 82 	 Московский
просп. Дзержинского 122 	 Московский
ул. Чкалова 11 	 Октябрьский
ул. Грибоедова 28А 	 Центральный
ул. Матусевича 40 	 Фрунзенский
ул. Шишкина 30 	 Заводской
ул. Артиллеристов 20 	 Октябрьский
ул. Менделеева 17  	 Партизанский
ул. Рафиева 94 	 Московский
ул. Плеханова 28 2 	 Заводской
ул. Белецкого 20, 	 Московский
ул. Мясникова 76 	 Московский
ул. Алибегова 14 	 Московский
ул. Лобанка 101 	 Фрунзенский
ул. Левкова 13 	 Октябрьский
ул. Тикоцкого 36 	 Первомайский
ул. Кульман 32 	 Советский
ул. Шугаева 23/1 Минск 220141 	 Первомайский
ул. Прушинских 32 	 Ленинский
ул. Станиславского 18 	 Ленинский
ул. Станиславского 18 	 Ленинский
ул. Мясникова 35 	 Московский
ул. Притыцкого 22 	 Фрунзенский
ул. Красина 59 	 Заводской
ул. Смирнова 21 	 Московский
ул. Тимошенко 20 к2 	 Фрунзенский
ул. Чкалова 36 	 Октябрьский
ул. Матусевича 52 	 Фрунзенский
просп. Дзержинского 11 	 Московский
ул. Лещинского 35 	 Фрунзенский
ул. Артиллеристов 20 	 Октябрьский
ул. Мирошниченко 47 	 Советский
ул. Левкова 13 	 Октябрьский
ул. Карпова 16 	 Московский
ул. Якубовского 15 	 Фрунзенский
ул. Плеханова 56 к1 	 Заводской
ул. Одинцова 115 	 Фрунзенский
ул. Лермонтова 12 к2 	 Московский
ул. Ротмистрова 52 	 Заводской
ул. Водолажского 19 	 Первомайский
ул. Никифорова 23 	 Первомайский
просп. Пушкина 50 	 Фрунзенский
г. Минск. ул. Народная 40 кв 5 	 Заводской
ул. Жилуновича 30 	 Заводской
ул. Тикоцкого 22 	 Первомайский
ул. Притыцкого 140 	 Фрунзенский
ул. Кнорина 19 	 Первомайский
ул. Якубовского 48 к1 	 Фрунзенский
ул. Чкалова 27 	 Октябрьский
ул. Мазурова 27 	 Фрунзенский
ул. Громова 24 	 Московский
ул. Громова 24 	 Московский
ул. Шаранговича 82 	 Фрунзенский
ул. Громова 24 	 Московский
ул. Громова 24 	 Московский
ул. Кондрата Крапивы 28 	 Московский
ул. Громова 24 	 Московский
ул. Якубовского 44 	 Фрунзенский
ул. Смирнова 41 	 Московский
ул. Карла Маркса 21 	 Ленинский
ул. Никифорова 25 	 Первомайский
просп. Пушкина 69 	 Фрунзенский
ул. Плеханова 42 	 Заводской
ул. Гамарника 26 	 Советский
ул. Ландера 82 	 Октябрьский
ул. Павловского 48 	 Заводской
ул. Шугаева 21 к1 	 Первомайский
ул. Одинцова 36 к1 	 Фрунзенский
просп. Пушкина 30 	 Фрунзенский
ул. Голубева 11 	 Московский
просп. Газеты Правда 14 к2 	 Московский
ул. Гая 15А 	 Центральный
ул. Кунцевщина 36 	 Фрунзенский
просп. Рокоссовского 12 	 Ленинский
ул. Шатько 58 	 Московский
ул. Тикоцкого 18 	 Первомайский
ул. Кунцевщина 13 	 Фрунзенский
ул. Ротмистрова 50 	 Заводской
ул. Одинцова 105 	 Фрунзенский
ул. Бельского 31 	 Фрунзенский
просп. Рокоссовского 130 	 Ленинский
ул. Горовца 34 	 Ленинский
просп. Пушкина 91 	 Фрунзенский
ул. Притыцкого 132 	 Фрунзенский
ул. Притыцкого 136 	 Фрунзенский
ул. Горовца 34 	 Ленинский
ул. Лермонтова 12 к2 	 Московский
ул. Бурдейного 19 	 Фрунзенский
ул. Притыцкого 110 	 Фрунзенский
ул. Лобанка 60 	 Фрунзенский
ул. Шаранговича 60 	 Фрунзенский
ул. Якубовского 34 	 Фрунзенский
ул. Якубовского 38 	 Фрунзенский
ул. Плеханова 97 к3 	 Заводской
ул. Шишкина 32 	 Заводской
ул. Менделеева 15 	 Партизанский
ул. Ротмистрова 70 	 Заводской
ул. Якубовского 48 к1 	 Фрунзенский
ул. Прушинских 18 	 Ленинский
просп. Победителей 75 к1 	 Центральный
ул. Лобанка 97 	 Фрунзенский
ул. Шишкина 28 	 Заводской
ул. Одинцова 105 	 Фрунзенский
ул. Шишкина 32 	 Заводской
ул. Шишкина 30 	 Заводской
ул. Рафиева 40 	 Московский
просп. Рокоссовского 74 	 Ленинский
ул. Волоха 57 	 Московский
ул. Притыцкого 62 к 1 	 Фрунзенский
ул. Якубовского 48/1 	 Фрунзенский
ул. Якубовского 48/1 	 Фрунзенский
ул. Якубовского 48/1 	 Фрунзенский
ул. Славинского 10 А кв.58Минск 220086 	 Первомайский
ул. Карбышева 11 	 Первомайский
ул. Воронянского 11 к4 	 Октябрьский
ул. Никифорова 11 	 Первомайский
ул. Воронянского 56 	 Октябрьский
ул. Шугаева 21 к1 	 Первомайский
ул. Якубовского 36 	 Фрунзенский
ул. Якубовского 36 	 Фрунзенский
ул. Якубовского 52А 	 Фрунзенский
ул. Якубовского 33 	 Фрунзенский
ул. Одинцова 14 к1 	 Фрунзенский
ул. Артиллеристов 20 	 Октябрьский
ул. Артиллеристов 20 	 Октябрьский
ул. Мирошниченко 53 	 Советский
ул. Лермонтова 20 	 Московский
ул. Лермонтова 20 	 Московский
ул. Седых 52 	 Первомайский
ул. Притыцкого 20 	 Фрунзенский
ул. Солнечная 29 	 Ленинский
ул. Солнечная 29 2 подъезд  	 Ленинский
ул. Гамарника 25 	 Советский
ул. Солнечная 29 	 Ленинский
ул. Якубовского 33 	 Фрунзенский
220141 ул. Руссиянова 27к2 	 Первомайский
ул. Якубовского 33 	 Фрунзенский
ул. Артиллеристов 20 	 Октябрьский
ул. Прушинских 30 	 Ленинский
ул. Прушинских 30 	 Ленинский
ул. Прушинских 33 	 Ленинский
просп. Рокоссовского 18 к1 	 Ленинский
ул. Бурдейного 55 	 Фрунзенский
ул. Седых 38А 	 Первомайский
ул. Притыцкого 20 	 Фрунзенский
ул. Притыцкого 20 	 Фрунзенский
ул. Сердича 36 	 Фрунзенский
просп. Победителей 119 	 Центральный
просп. Пушкина 71 	 Фрунзенский
ул. Притыцкого 150 	 Фрунзенский
ул. Якубовского 52 	 Фрунзенский
ул. Шугаева 21 к1 	 Первомайский
ул. Притыцкого 40 	 Фрунзенский
ул. Левкова 15 	 Октябрьский
ул. Плеханова 38 	 Заводской
ул. Тикоцкого 48 	 Первомайский
ул. Владислава Сырокомли 44 	 Ленинский
ул. Якубовского 36 	 Фрунзенский
ул. Якубовского 36 	 Фрунзенский
просп. Рокоссовского 166 	 Ленинский
ул. Пимена Панченко 16 	 Фрунзенский
ул. Якубовского 36 	 Фрунзенский
ул. Якубовского 36 	 Фрунзенский
ул. Якубовского 34 	 Фрунзенский
ул. Якубовского 38 	 Фрунзенский
ул. Якубовского 36 	 Фрунзенский
просп. Рокоссовского 71 первый подъезд 	 Ленинский
ул. Хмелевского 34 	 Московский
ул. Карла Либкнехта 129 	 Московский
ул. Славинского 39 	 Первомайский
ул. Славинского 37 	 Первомайский
ул. Волоха 53 	 Московский
ул. Славинского 37 	 Первомайский
ул. Матусевича 30 	 Фрунзенский
ул. Плеханова 48 	 Заводской
ул. Громова 46 	 Московский
ул. Филатова 10А 	 Заводской
ул. Левкова 35 к2 	 Октябрьский
ул. Никифорова 23 	 Первомайский
ул. Петра Глебки 24 	 Фрунзенский
ул. Славинского 29 	 Первомайский
ул. Плеханова 46 	 Заводской
ул. Владислава Сырокомли 34 	 Ленинский
ул. Шишкина 32 	 Заводской
ул. Янковского 15 	 Фрунзенский
ул. Сердича 19 	 Фрунзенский
просп. Рокоссовского 17 к2 	 Ленинский
ул. Рафиева 83 	 Московский
ул. Якубовского 48 к1 	 Фрунзенский
ул. Ландера 14 	 Октябрьский
ул. Плеханова 40 	 Заводской
